candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C240	0.7277	reputation / honor / renown / fame	15	10	12	12	0.06267756	0.1875	1.0	0.9167	4,6,7,15,16,18,19,20,21,26,27,29,30,31,35	ح س ب ذ ك ر ر ق ب س م ع ع ر ف ع س ل ع ل م ع ل و ق د م و ف ي	kw:reputation(84.3691); kw:honor(45.8825); kw:renown(32.1114); kw:fame(31.7301); kw:merit(29.7602); kw:praise(27.8525); kw:ethics(26.3416); theme:emotion_ethics/ethics_morality(26.3262)	س م ع:B005:الصيت والشيوع بين الناس → ذ ك ر:B007:ذكر المرء شرف وصيت
C241	0.7276	ontology / authority / truth / law	24	12	14	16	0.05626216	0.1798	1.0	0.6875	1,2,3,4,5,7,8,9,10,12,14,15,16,20,21,22,26,28,30,32,33,35,36,37	ء م ر ب ط ل ث ب ت ح ق ق ح ك م ح م م س ء ل ص ل ح ع ق ب ع م ل ق ط ع ق و ل	kw:ontology(42.9143); kw:authority(41.9427); kw:truth(40.4815); kw:law(35.8719); kw:adjudication(35.7766); kw:validity(35.7766); kw:reality(34.884); kw:governance(33.7797)	ح ق ق:B001:ثبات مطابق للواقع ضد الباطل → ب ط ل:B001:ذهاب الشيء عن الحق والثبات
C242	0.7275	time_measure_quantity/sequence_cycle / dawn / height / face	15	12	14	22	0.05723582	0.2472	1.0	0.6818	4,6,10,12,13,15,21,24,25,26,27,30,35,36,38	ح ي ي د ب ر س ر ر ش د د ع ر ف ع ل و ق ب ل ق و م م ت ع ن ف س ن ه ر و ج ه	theme:time_measure_quantity/sequence_cycle(50.378); kw:dawn(42.434); kw:height(37.0293); kw:face(35.9982); kw:zenith(35.7766); kw:altitude(34.884); kw:countenance(34.884); kw:visage(34.884)	و ج ه:B001:الوجه والمستقبل → ح ي ي:B012:المحيا وجه الإنسان
C243	0.7274	spear / tool / bucket / point	20	13	15	19	0.05408576	0.1845	1.0	0.8421	1,2,3,4,8,9,12,13,14,15,16,19,21,23,26,28,30,32,33,35	ء م ر ء ن ف ب ص ر ح ر ب ذ ن ب ر ب ب س ل م س م ع ع ل و ع م ل ق ر ي ل ق ي و ز ر	kw:spear(55.7051); kw:tool(52.9999); kw:bucket(43.4363); kw:point(42.9143); kw:diplomacy(42.6693); kw:container(41.7959); kw:tip(40.3171); kw:weapon(34.5965)	ح ر ب:B002:الحرب والعداوة → س ل م:B004:الصلح والمسالمة ضد الحرب
C244	0.7273	disease / leg / part / ailment	21	10	11	10	0.05623167	0.1852	1.0	0.8	1,2,4,8,9,12,14,16,17,19,20,22,24,27,28,29,30,32,33,35,38	ر ح م ز ي د ع م ل غ ش و غ ش ي ق ل ب ق و م ل ق ي م ل ك ن ف س	kw:disease(57.5572); kw:leg(39.5566); kw:part(29.7602); kw:ailment(29.3388); theme:body_health_life/health_medicine(28.9107); kw:medicine(28.0257); kw:veterinary(27.4588); kw:affliction(24.3853)	غ ش و:B002:غاشية تعم وتجلل → غ ش ي:B003:الداء الآخذ في الجوف
C245	0.7272	fruit / tree / harvest / greenery	20	16	17	28	0.06380904	0.2074	0.8929	0.6786	2,3,6,10,12,14,15,16,17,18,20,21,24,25,26,27,31,33,35,36	ء ت ي ء ك ل ء ل ي ث م ر ج ن ن ح م م د ب ر ر ب ب س ل م ش ر ب ص ب ر ط ع م ط و ع ع ق ب م ع ي ن و ر	kw:fruit(81.321); kw:tree(79.2064); kw:harvest(50.1599); kw:greenery(48.1671); kw:produce(46.1482); kw:yield(45.7343); kw:ripeness(44.9833); kw:agriculture(41.0786)	ط ع م:B005:إدراك الثمر وأخذ الطعم → ث م ر:B001:الثمرة الناضجة
C246	0.7271	fertility / pregnancy / reproduction / body_health_life/reproduction_birth	20	16	17	29	0.0555867	0.2148	0.931	0.7241	2,3,4,13,15,16,17,18,20,21,23,24,25,27,29,30,31,35,36,37	ء ت ي ح ق ق خ ب ر خ ر ج د ن و ر ء ي ر د د ص ف و ص م م ض ر ب ع ز م ع ل و ق ر ء ل ق ي و ض ع و ه ن	kw:fertility(95.7563); kw:pregnancy(77.7634); kw:reproduction(71.3905); theme:body_health_life/reproduction_birth(60.199); kw:abundance(51.4865); kw:livestock(47.6591); kw:camel(46.3334); kw:sexuality(42.6119)	ض ر ب:B011:ضرب الفحل الناقة → ق ر ء:B009:قرء الناقة في الضبعة والوداق
C247	0.7271	purity / essence / value / core	11	8	9	9	0.0611458	0.2571	1.0	0.7778	4,10,15,16,19,20,23,24,26,27,29	ر ق ب س ر ر س ي ر ص ف و ص م م ق ل ب م ل ك و ج ه	kw:purity(71.3809); kw:essence(70.346); kw:value(35.5423); kw:core(32.5328); theme:condition_force_change/value_quality(30.1101); kw:patience(27.8525); kw:substance(27.7169); kw:nobility(25.6736)	ق ل ب:B002:خالص الشيء ولبه → س ر ر:B005:خالص الشيء وأكرم موضعه
C248	0.7269	claim / falsehood / law / lie	16	11	15	17	0.06540312	0.17	1.0	0.9412	2,3,4,5,12,14,15,16,20,21,26,30,31,33,35,38	ء ك ل ب ط ل ب ل و ب ل ي ب و ل ح ق ق د ع و ش ر ب ق و ل ه و ي و ه ن	kw:claim(55.9858); kw:falsehood(52.3699); kw:law(44.8399); kw:lie(44.316); kw:apathy(36.9273); kw:deception(36.2398); kw:attention(35.5423); kw:nonsense(34.884)	ب ل و:B007:عدم المبالاة وعدم الاكتراث → ب ل ي:B009:لا أبالي ترك الاكتراث
C249	0.7265	milk / dairy / coagulation / curd	18	12	15	24	0.05708378	0.2424	0.9583	0.7083	2,3,4,6,11,12,14,15,20,22,23,25,27,28,32,33,35,38	ث م ر ج ن ن د ع و ر ب ب ر د د ر س ل ر ض و ص م م ض ر ب ع س ي ل ب ن و ل ي	kw:milk(91.9274); kw:dairy(36.6655); kw:coagulation(32.5328); kw:curd(31.7301); kw:resin(31.0619); kw:abundance(30.8919); kw:lactation(28.4462); theme:body_health_life/reproduction_birth(28.0929)	ل ب ن:B001:اللَّبَن المشروب ودرره → ر س ل:B006:اللبن والدر المتتابع
C250	0.7265	pattern / model / method / meter	15	11	15	21	0.06315855	0.21	1.0	0.8095	3,4,5,10,13,15,16,17,22,24,25,27,32,35,38	ر ق ب ض ر ب ط ب ع ق ر ء ق ر ي ق ط ع ق و ي م ث ل ه د ي و ت ر و ج ه	kw:pattern(73.5089); kw:model(65.0657); kw:method(62.7642); kw:meter(59.0879); kw:imitation(47.0731); kw:representation(46.1482); kw:literature(44.0082); kw:form(39.4154)	ق ر ي:B006:كون الأشياء على قرو واحد → ق ر ء:B011:طريقة ومثال وقصد
C251	0.7263	throat / hair / mouth / drinker	19	13	14	14	0.06524703	0.1556	1.0	0.8571	1,4,6,10,12,13,15,16,19,26,29,30,31,32,34,35,36,37,38	ح ف و خ ر ج د خ ل س ب ل س ق ي س ل م ش ر ب ط ع م ع ل م ق ب ل ل ق ي ل ه و ل ه ي	kw:throat(49.4984); kw:hair(48.4301); kw:mouth(47.4879); kw:drinker(35.7766); kw:mustache(35.7766); kw:uvula(34.1547); theme:body_health_life/anatomy(33.411); kw:drinking(29.3388)	س ب ل:B006:شعر منسدل عند الفم واللحية → ش ر ب:B006:شارب الفم ومجاري الحلق
C252	0.7261	deliberation / cognition_perception/reasoning_decision / decision / governance	18	13	15	26	0.0561654	0.2524	0.9615	0.5769	4,7,10,16,17,18,19,20,21,24,25,26,27,29,30,32,33,36	ء ت ي ء م ر ث ب ت ح س ب د ب ر ر ء ي ر س ل ع ز م ع ق ب ق ل ب ن ظ ر و ج ه و ض ع	kw:deliberation(102.0027); theme:cognition_perception/reasoning_decision(51.5948); kw:decision(40.3171); kw:governance(33.7797); kw:circumstance(33.004); kw:consultation(32.5328); kw:caution(32.5328); kw:judgment(31.722)	و ض ع:B011:مواضعة الأمر بين اثنين → ن ظ ر:B010:تدارس الأمر بالنظر المتبادل
C253	0.726	encounter / proximity / relation / opposition	16	12	17	31	0.06213991	0.2422	1.0	0.6452	1,4,10,11,12,16,20,22,24,25,27,32,34,35,36,38	ب ع د ت ح ت د ب ر د ن و ص د د ع ق ب ع ل و ع ن د ق ب ل ل ق ي و ج ه و ل ي	kw:encounter(66.1686); kw:proximity(60.2637); kw:relation(57.3531); kw:opposition(54.2007); kw:facing(48.1671); kw:front(43.7155); kw:nearness(39.1426); theme:space_form_boundary/place_location(37.4702)	ب ع د:B002:البعد بعد القبل → ق ب ل:B002:تقدم الشيء أو إقباله
C254	0.726	orientation / direction / encounter / space_form_boundary/place_location	22	13	16	23	0.06035105	0.2018	1.0	0.6522	1,4,5,6,10,11,12,15,16,17,19,20,22,24,25,27,29,31,32,34,35,38	ب ع د ت ح ت ج ن ن خ م ر د ب ر ص ب ر ص د د ع ل و ق ب ل ق ل ب ه د ي و ج ه و ل ي	kw:orientation(53.746); kw:direction(47.5872); kw:encounter(39.7012); theme:space_form_boundary/place_location(37.4702); kw:proximity(36.1582); kw:facing(32.1114); kw:top(29.7602); kw:front(29.1436)	ب ع د:B002:البعد بعد القبل → ق ب ل:B002:تقدم الشيء أو إقباله
C255	0.7258	knowledge / cognition_perception/knowledge_learning / expertise / wisdom	21	17	17	30	0.05589192	0.2206	0.9333	0.6	2,3,4,6,10,12,14,15,16,19,20,21,23,26,27,29,30,31,32,37,38	ء م ر ب ص ر ح س ب ح ف و ح ك م خ ب ر د خ ل ر ب ب س ر ر ش ي ء ص د ق ض ر ب ع ر ف ع ل م ق و ل م ث ل ن ف س	kw:knowledge(112.0609); theme:cognition_perception/knowledge_learning(102.5675); kw:expertise(45.3471); kw:wisdom(43.7155); kw:report(43.7155); kw:ontology(42.9143); kw:epistemology(41.5754); kw:communication(34.4753)	ق و ل:B015:العناية الصادقة بالشيء → ح ف و:B004:العلم بالشيء
C256	0.7251	travel / road / traveler / route	21	13	16	19	0.05731468	0.1624	1.0	0.8421	1,2,3,4,8,9,10,12,13,14,15,22,24,27,28,30,32,33,34,35,38	ت ح ت ر ب ب س ب ل س ي ر ش ر ب ص د د ض ر ب ع م ل ق ط ع ق ف ل م ع ع م ل ك ه ل ك	kw:travel(52.9385); kw:road(52.3699); kw:traveler(51.232); kw:route(39.4154); kw:path(37.4165); kw:migration(36.9363); kw:journey(36.2398); kw:mobility(36.0777)	س ب ل:B002:أهل الطريق وسالكوه → ق ط ع:B023:قطع الطريق بالغصب والصد
C257	0.7248	expansion / dawn / opening / height	10	11	12	20	0.05489711	0.3077	1.0	0.6	4,12,13,15,24,25,27,32,35,38	د ب ر ر د د ش د د ش ق ق ع ل و ق و م م ت ع ن ف س ن ه ر ن و ر و ج ه	kw:expansion(44.0082); kw:dawn(42.434); kw:opening(37.1238); kw:height(37.0293); kw:zenith(35.7766); kw:altitude(34.884); theme:time_measure_quantity/sequence_cycle(34.8771); kw:daylight(32.5328)	ن ه ر:B002:انفتاح النهار بالضياء → و ج ه:B007:وجه النهار وصدره
C258	0.7247	body_health_life/reproduction_birth / womb / belly / fluid	12	12	12	15	0.05957213	0.2273	0.9333	0.8667	2,5,6,12,15,18,21,22,26,30,31,36	ج ن ن ح ي ي ر ح م س ر ر س ق ي س و ع ص ب ر ص ل ح ع ر ف ق ط ع م ع ي م و ه	theme:body_health_life/reproduction_birth(48.1592); kw:womb(40.0012); kw:belly(38.1608); kw:fluid(35.8423); kw:tribe(35.6904); kw:reproduction(30.5959); kw:abdomen(29.9889); kw:biology(26.2769)	م و ه:B004:ماء الفحل في الرحم → ر ح م:B003:رَحِم الأنثى
C259	0.7247	succession / continuity / order / time_measure_quantity/sequence_cycle	20	13	14	14	0.06177555	0.1556	1.0	0.8571	3,6,10,11,13,14,15,16,20,21,22,24,25,27,28,30,32,33,35,38	ت ب ع د ب ر د ع و د م ر ر د د ر س ل ط ع م ع ر ف ق ر ء ه ل ك ه و ي و ت ر و ل ي	kw:succession(88.0233); kw:continuity(87.7798); kw:order(64.3861); theme:time_measure_quantity/sequence_cycle(58.1285); kw:sequence(47.0087); kw:fall(40.6505); kw:ruin(36.6655); kw:destruction(35.9982)	ت ب ع:B004:الولاء والتتابع → و ل ي:B002:تتابع شيء بعد شيء
C260	0.7246	water / land_water_sky/water_hydrology / resource / hydrology	23	13	17	29	0.05617388	0.2214	0.9655	0.5517	1,2,3,4,8,10,11,12,13,14,15,16,17,18,19,22,26,27,30,31,32,34,36	ء ت ي ج ي ء ر ب ب ش ر ب ص د د ط ب ع ع ل م ق ر ي ق ط ع ك ف ر م ل ك م و ه ن ه ر	kw:water(84.7372); theme:land_water_sky/water_hydrology(70.1703); kw:resource(60.1294); kw:hydrology(53.8167); kw:stream(43.1696); kw:channel(39.8493); kw:irrigation(38.3916); kw:watercourse(31.7301)	ر ب ب:B013:ماء رَبَب كثير → ع ل م:B005:ماء كثير مجتمع في عيلم
C261	0.7245	rain / weather / blood / physiology	19	12	12	10	0.0600403	0.1515	1.0	0.9	1,2,3,4,5,11,12,15,16,17,18,20,22,23,27,32,34,36,38	ء ت ي ب ص ر ب و ل ث خ ن ح م م س ب ل ض ر ب ع ن د ل ع ب ن ف س ن ه ر و ل ي	kw:rain(59.2371); kw:weather(47.4318); kw:blood(37.4165); kw:physiology(35.1186); kw:precipitation(29.7602); kw:shower(29.1436); kw:season(24.3277); kw:flow(23.8949)	س ب ل:B005:مطر سابل بين السحاب والأرض → و ل ي:B010:مطر يلي الوسمي
C262	0.7243	deliberation / cognition_perception/reasoning_decision / governance / circumstance	18	11	15	26	0.05560065	0.26	0.9615	0.5769	5,7,10,16,17,18,19,20,21,24,25,26,27,29,30,32,36,38	ء ت ي ء م ر ث ب ت ح س ب د ب ر ر ء ي ق ل ب ق و م ن ظ ر ه د ي و ج ه	kw:deliberation(87.4309); theme:cognition_perception/reasoning_decision(40.5388); kw:governance(33.7797); kw:circumstance(33.004); kw:caution(32.5328); kw:consultation(32.5328); kw:judgment(31.722); kw:course(28.9576)	ه د ي:B002:جهة الأمر وسيرته وقصده → و ج ه:B002:الجهة والوجهة
C263	0.7239	law_governance/authority_governance / body_health_life/health_medicine / care / medicine	26	11	15	13	0.06807058	0.13	1.0	0.6923	1,2,3,4,8,9,10,11,12,14,15,19,20,21,22,23,26,28,29,30,32,33,34,35,37,38	ء م ر ح ف و ر ء ي ص م م ع ز م ع م ل غ ف ر ق و م م ث ل م ر ض و ل ي	theme:law_governance/authority_governance(64.4444); theme:body_health_life/health_medicine(54.2076); kw:care(49.6264); kw:medicine(37.3676); kw:posture(33.7797); kw:authority(31.457); kw:office(31.3821); kw:attendance(31.3821)	م ث ل:B012:التماثل من العلة → م ر ض:B003:القيام على المريض
C264	0.7237	time_measure_quantity/sequence_cycle / beginning / onset / condition_force_change/change_transition	16	9	11	11	0.06119631	0.2115	1.0	0.8182	2,3,4,6,10,12,14,15,16,18,21,24,25,27,32,38	ء ن ف ب ع د ج ن ن د ب ر ر ب ب ش ر ط ق ب ل ك و ن و ج ه	theme:time_measure_quantity/sequence_cycle(62.0037); kw:beginning(53.9753); kw:onset(42.9143); theme:condition_force_change/change_transition(31.6036); kw:novelty(29.9889); kw:source(28.7797); kw:renewal(27.2163); kw:youth(26.371)	ب ع د:B002:البعد بعد القبل → ق ب ل:B002:تقدم الشيء أو إقباله
C265	0.7236	obedience / compulsion / love / coercion	20	9	12	11	0.06124812	0.1774	1.0	0.8182	1,2,3,4,8,10,11,12,15,16,17,18,21,26,28,30,32,33,34,36	ء ت ي ج ي ء ر ض و ر ض ي ش ي ء ط ب ع ط و ع ك ف ر و ع د	kw:obedience(53.1324); kw:compulsion(44.316); kw:love(42.9143); kw:coercion(37.0293); kw:obligation(33.8345); kw:presentation(33.004); kw:conveyance(32.1114); kw:surety(31.7301)	ر ض و:B006:الرضي صفة للمطيع أو المحب أو الضامن → ر ض ي:B004:الرَّضِيّ طاعة ومحبة وضمان
C266	0.7236	association / definition / proximity / pronoun	21	8	11	9	0.05520647	0.1765	1.0	0.8889	1,2,3,4,8,9,11,12,14,15,16,20,21,25,26,28,30,32,33,35,38	ء ل ي ب ع د ذ و و ع م ل ق و ل ك ل ل م ع ي ن ف س	kw:association(46.5929); kw:definition(36.9273); kw:proximity(36.1582); kw:pronoun(34.884); kw:relation(34.4119); kw:inclusion(30.4895); theme:kinship_society/social_relations(29.6969); kw:ontology(28.6095)	ك ل ل:B003:الكُلّ إحاطة وتماما → م ع ي:B003:المعية وضم الشيء إلى الشيء
C267	0.7235	negation / increase / absence / language_communication/grammar_expression	18	12	14	18	0.05593253	0.2022	1.0	0.7778	1,2,4,8,9,10,12,14,15,17,25,28,30,32,33,35,36,38	ب ع د ح ي ي خ م ر د ع و د م ر ز ي د ض ر ر ط ع م ع م ل غ ي ر ق ب ل ن ع م	kw:negation(67.1951); kw:increase(53.335); kw:absence(47.5872); theme:language_communication/grammar_expression(45.7786); kw:addition(30.4895); kw:house(28.2893); kw:benefit(27.7169); kw:welfare(26.4674)	د م ر:B006:ما بالدار تدمري → د ع و:B008:خلو الدار من داع
C268	0.7234	liability / surety / guarantee / music	17	10	13	15	0.06233772	0.2083	1.0	0.8	1,2,3,4,8,10,11,12,14,16,21,29,31,32,33,34,38	ح س ب ر س ل س م ع ص ب ر غ ن ي ق ب ل ق و م ك ف ر ك و ن م ت ع	kw:liability(52.3699); kw:surety(47.5952); kw:guarantee(46.1482); kw:music(41.9894); kw:sufficiency(40.6505); kw:singing(35.7766); kw:song(34.1547); kw:melody(33.5381)	ح س ب:B003:الكفاية والإغناء → غ ن ي:B002:الغَناء والكفاية
C269	0.7232	approval / agreement / accord / satisfaction	14	10	17	23	0.06602219	0.1949	1.0	0.9565	4,9,10,14,16,17,18,20,21,26,28,33,36,37	ء ت ي ر ض و ر ض ي س ء ل س خ ط ط و ع ك ر ه ن ظ ر ه و ي و ض ع	kw:approval(60.4627); kw:agreement(58.6776); kw:accord(50.3071); kw:satisfaction(44.316); kw:evaluation(40.1571); kw:competition(34.5343); kw:overcoming(34.1547); kw:dialogue(32.5328)	ر ض و:B001:الرضا خلاف السخط → ر ض ي:B001:الرِّضا خلاف السخط والقبول
C270	0.7231	strength / compactness / density / solidity	22	13	14	16	0.05121321	0.1778	1.0	0.8125	1,2,4,8,9,12,13,14,15,16,18,20,23,26,28,29,30,31,32,33,35,37	ث خ ن خ ب ر خ ر ج ذ ك ر س م ع ش ر ط ص م م ع ل و ع م ل ق ر ي ك ر ه ك ل ل و ه ن	kw:strength(68.0039); kw:compactness(59.9777); kw:density(58.2873); kw:solidity(41.7788); kw:thickness(40.3171); kw:length(37.4165); kw:physique(30.4895); kw:toughness(30.4895)	ش ر ط:B010:الطول الظاهر في شرواط → ع ل و:B010:الطول والضخامة
C271	0.723	rank / star / land_water_sky/sky_astronomy / mansion	19	11	14	19	0.05861851	0.2235	1.0	0.6842	2,4,7,9,10,12,14,15,16,19,20,21,24,25,26,27,29,34,38	ث و ي د ب ر ر ق ب س و ر غ ف ر ق د م ق ل ب ك ل ل ك و ن ن ز ل ن ع م	kw:rank(51.5089); kw:star(51.3473); theme:land_water_sky/sky_astronomy(49.8781); kw:mansion(46.5929); kw:hierarchy(43.4607); kw:astronomy(42.8296); kw:station(41.7788); kw:calendar(36.3226)	ق ل ب:B010:قلب العقرب النجم → د ب ر:B013:الدبران تابع الثريا
C272	0.723	barrenness / emptiness / land / fertility	20	12	12	14	0.05353072	0.2121	1.0	0.6429	1,2,3,4,8,10,11,12,13,14,16,20,22,23,31,32,34,35,36,38	ج ه د ح ي ي د ع و س م ع ع م ي ف ق ر ق ر ي ق و ي ك ف ر م و ت ه و ي و ل ي	kw:barrenness(52.1902); kw:emptiness(39.4154); kw:land(34.1742); kw:fertility(31.9188); kw:space(31.5315); kw:wasteland(30.7655); kw:wilderness(25.7544); kw:pattern(24.503)	و ل ي:B010:مطر يلي الوسمي → ح ي ي:B002:حياة الأرض بالمطر والنبات
C273	0.7229	water / well / land_water_sky/water_hydrology / hydrology	24	14	15	19	0.05958438	0.1827	1.0	0.5789	1,2,3,4,8,9,12,14,15,16,19,20,22,24,25,26,28,29,30,31,32,33,34,38	ب ط ل ب ي ن ح ب ط ر ب ب ر د د ش ر ب ص د د ض ل ل ع ل م ق ط ع ق ل ب ق و م م و ه ن ه ر	kw:water(67.7898); kw:well(62.5289); theme:land_water_sky/water_hydrology(59.0908); kw:hydrology(53.8167); kw:resource(48.1035); kw:abundance(41.1892); kw:sweetness(27.7169); kw:compensation(27.4588)	ر ب ب:B013:ماء رَبَب كثير → ع ل م:B005:ماء كثير مجتمع في عيلم
C274	0.7229	tribe / community / lineage / clan	22	12	13	11	0.06299966	0.1429	0.9091	0.9091	1,2,3,4,7,8,9,10,11,12,13,14,20,21,22,26,28,31,32,34,36,38	ب ل و ب ل ي ج ر ي ح ي ي ر ض ي ق ب ل ق ر ي ك ف ر ك و ن ن ز ل ن ص ر و ل ي	kw:tribe(59.4841); kw:community(56.209); kw:lineage(54.1778); kw:clan(52.5539); kw:conversion(33.004); theme:kinship_society/kinship(32.8947); kw:invitation(31.7301); kw:society(31.1678)	ب ل و:B008:اسم حي ونسبة → ب ل ي:B007:بلي اسم حي والنسبة بلوية
C275	0.7227	destruction / ruin / punishment / perdition	17	11	12	10	0.0672655	0.1538	1.0	0.9	2,4,5,8,10,13,14,15,16,17,18,20,24,25,27,32,36	ب ع د ب و ل ت ع س د ب ر د م ر ف د ي م ل ك ن ظ ر ه ل ك ه و ي و ق ي	kw:destruction(71.9964); kw:ruin(61.1092); kw:punishment(34.787); kw:perdition(34.1547); kw:eradication(34.1547); theme:conflict_security/danger_harm(32.4919); kw:curse(29.544); kw:self(29.1436)	د م ر:B002:الهلاك المستأصل → د ب ر:B004:قطع الدابر واستئصال الأثر
C276	0.7225	semiotics / sign / banner / mark	18	15	16	22	0.06077132	0.1849	1.0	0.7727	4,7,10,12,15,16,18,19,20,21,24,25,26,27,30,31,35,38	ء م ر ح م م د ب ر ذ ن ب ر ء ي س و م ش ر ط ط ع م ع ق ب ع ل م ع ل و ق د م ق و م ل ق ي ن ع م	kw:semiotics(61.531); kw:sign(55.4339); kw:banner(49.5059); kw:mark(48.8874); kw:bird(46.9162); kw:shape(40.8244); kw:flag(33.5381); theme:space_form_boundary/pattern_marking(33.0211)	ن ع م:B006:النعام والنعامة الطائر → ح م م:B012:الحمام الطائر
C277	0.7224	body_health_life/anatomy / chest / foot / thorax	14	14	14	14	0.06384993	0.1538	1.0	1.0	6,7,10,12,15,17,24,25,27,32,33,35,37,38	ب د ل ج ن ن ح ف و د ب ر ر س ل ز ي د س ل م ع ق ب ق د م ق ر ء ك ل ل ل ب ن ن ع م و ه ن	theme:body_health_life/anatomy(76.8452); kw:chest(65.4624); kw:foot(55.4339); kw:thorax(51.232); kw:anatomy(47.0826); kw:breast(44.6404); kw:skeleton(42.9143); kw:bone(38.6317)	ق د م:B001:القدم التي يطأ بها → ع ق ب:B002:مؤخر القدم والأثر
C278	0.7223	resin / food / honey / sweetness	20	14	15	20	0.05826189	0.1923	0.95	0.75	2,3,4,13,14,15,16,19,23,24,25,27,28,29,32,33,34,36,37,38	ت ب ع ح ي ي خ ر ج د ب ر ر ب ب ر س ل ص م م ض ر ب ع س ل غ ف ر ل ب ن ل ع ب م ل ك ن ف س	kw:resin(46.5929); kw:food(44.555); kw:honey(44.0082); kw:sweetness(41.5754); kw:life(41.0035); kw:milk(34.4728); kw:bee(32.1114); kw:comb(31.7301)	ع س ل:B001:العسل وما يصنع به → ل ع ب:B003:لعاب الحيوان الخارج منه
C279	0.7223	law_governance/authority_governance / authority / alliance / politics	23	11	15	15	0.05845713	0.1485	1.0	0.8	1,2,3,4,8,9,11,12,14,15,16,20,21,22,24,26,27,28,30,32,33,35,38	ء م ر ت ب ع ج ر ي ر س ل ع م ل ق ف ل ق و ل ك ل ل م ل ك و ز ر و ل ي	theme:law_governance/authority_governance(106.1437); kw:authority(41.9427); kw:alliance(40.3171); kw:politics(39.4154); kw:burden(35.1871); kw:ruler(34.884); kw:messenger(32.5328); kw:office(31.3821)	و ل ي:B003:تولي الأمر والقيام عليه → ء م ر:B003:الولاية وصاحب السلطان
C280	0.7222	fruit / agriculture_food/plant_vegetation / plant / ripeness	19	15	17	30	0.06292119	0.2239	0.9	0.6	2,3,6,10,12,14,15,16,17,18,19,20,21,22,26,31,33,35,36	ء ت ي ء ر ض ء ك ل ء ل ي ث م ر ج ن ن ذ ن ب ر ب ب ش ر ب ص ب ر ط ع م ط و ع ع س ي ع ق ب م ع ي	kw:fruit(92.9383); theme:agriculture_food/plant_vegetation(62.3856); kw:plant(60.266); kw:ripeness(59.9777); kw:harvest(50.1599); kw:agriculture(49.2943); kw:greenery(48.1671); kw:produce(46.1482)	ط ع م:B005:إدراك الثمر وأخذ الطعم → ث م ر:B001:الثمرة الناضجة
C281	0.7222	following / end / rear / order	18	11	17	27	0.06178781	0.2177	1.0	0.7037	3,4,7,10,11,12,14,16,19,20,22,24,25,27,28,32,35,38	ب ع د ت ب ع ت ح ت د ب ر ذ ن ب ر ق ب ع ق ب ق ب ل ق د م و ت ر و ل ي	kw:following(58.2873); kw:end(57.9151); kw:rear(56.8924); kw:order(51.5089); theme:time_measure_quantity/sequence_cycle(50.378); kw:succession(50.299); kw:continuity(50.1599); kw:sequence(47.0087)	ت ب ع:B003:التقصي أثرا بعد أثر → ع ق ب:B008:التعقب والمراجعة
C282	0.7221	milk / fertility / abundance / body_health_life/reproduction_birth	16	16	17	31	0.05894621	0.2296	0.9355	0.7097	2,3,4,15,20,22,23,24,25,27,30,31,32,33,35,38	ب ل و ب ل ي ث م ر ح ق ق خ ب ر د ع و ر ء ي ر ح م ر د د ر س ل ص ف و ص م م ض ر ب ق ر ء ل ب ن ل ق ي	kw:milk(91.9274); kw:fertility(63.8376); kw:abundance(61.7838); theme:body_health_life/reproduction_birth(56.1857); kw:pregnancy(51.8423); kw:udder(39.7012); kw:dairy(36.6655); kw:death(33.5654)	ب ل و:B005:بلية القبر والراحلة → ب ل ي:B006:البلية ناقة القبر الجاهلية
C283	0.7221	representation / likeness / counterpart / comparison	17	9	17	29	0.05989414	0.271	0.9655	0.6552	1,2,3,4,8,10,11,12,14,15,16,18,20,27,32,34,38	ت ع س ذ ك ر س و ء س ي ر ض ر ب ط ب ع ك ف ر م ث ل ن ظ ر	kw:representation(46.1482); kw:likeness(42.434); kw:counterpart(41.7788); kw:comparison(38.3916); kw:parable(36.9273); kw:teaching(35.7766); kw:example(33.5381); kw:model(32.5328)	ض ر ب:B003:تصوير المثل وإظهاره → م ث ل:B003:المثل المضروب
C284	0.7221	body_health_life/reproduction_birth / abdomen / womb / belly	11	12	13	19	0.05804201	0.2468	0.9474	0.8421	6,9,10,12,15,22,26,28,31,32,38	ج ن ن ح ب ط د خ ل ر ح م س ر ر س ق ي س ي ر ص ب ر ف ق ر ق ط ع م ع ي م و ه	theme:body_health_life/reproduction_birth(48.1592); kw:abdomen(44.9833); kw:womb(40.0012); kw:belly(38.1608); kw:fluid(35.8423); theme:body_health_life/disease_injury(30.742); kw:reproduction(30.5959); kw:interior(26.9877)	م و ه:B004:ماء الفحل في الرحم → ر ح م:B003:رَحِم الأنثى
C285	0.7219	method / character / rumor / conduct	17	13	14	20	0.05615841	0.2222	1.0	0.7	2,3,4,9,10,12,14,16,20,21,24,26,27,30,32,34,35	ج ر ي س و ء س ي ر ش ي ء ض ر ب ط ب ع ق ب ل ق ر ء ق و ل م و ت ن ز ل و ت ر و ج ه	kw:method(47.0731); kw:character(46.3827); kw:rumor(33.004); kw:conduct(31.7301); kw:manner(30.7655); kw:ugliness(30.2314); kw:habit(29.9889); kw:custom(29.9889)	ض ر ب:B009:السجية المضروبة → ط ب ع:B002:السجية والجبلة
